record_id,metric_number,legacy_metric_number_mapped,crosswalk_status,metric_type,line_type,hftd_tier,area_type,wui_status,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T9R-3755c2ff95f958fc,1090000017,1.d.3.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,27,O27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-5c650d58c0bb4fc2,1090000017,1.d.3.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,27,P27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-ab5b71d32507ded3,1090000018,1.t.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,28,M28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-2bbd681e40b9d8e4,1090000018,1.t.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,28,N28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-1c0c50225ab2221e,1090000018,1.t.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,28,O28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-a10af50befabd48e,1090000018,1.t.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,28,P28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4ce1c90d7b9fee6c,1090000019,1.t.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,29,M29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-17e003f9a4f6078f,1090000019,1.t.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,29,N29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-d07bdfbb9d2d25e1,1090000019,1.t.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,29,O29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-8d6beb9c5b0ed990,1090000019,1.t.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,29,P29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-eba6a7fca25294af,1090000020,1.t.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,30,M30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-3d84142bff56ae9b,1090000020,1.t.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,30,N30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-86a78566123704d8,1090000020,1.t.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,30,O30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-47e7cfd945d7428d,1090000020,1.t.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,30,P30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-a4189c16f40f7c41,1090000021,1.t.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,31,M31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-3f3f747baffc652e,1090000021,1.t.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,31,N31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-d077bbe0a8437d36,1090000021,1.t.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,31,O31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-090fe7652be3045f,1090000021,1.t.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,31,P31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-785a416a9f2325d8,1090000022,1.t.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,32,M32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-d1765c6ad66089ea,1090000022,1.t.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,32,N32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-e9115da22a1158e1,1090000022,1.t.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,32,O32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-6d9dbb857da819e5,1090000022,1.t.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,32,P32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-41ba35c6b59da2d2,1090000023,1.t.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,33,M33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-31f8955e2457e345,1090000023,1.t.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,33,N33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-0f07bc48899c68b6,1090000023,1.t.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,33,O33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4b348e2b58a14769,1090000023,1.t.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,33,P33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-7f7798f4373d12ef,1090000024,1.t.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,34,M34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-83e926bdfac69175,1090000024,1.t.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,34,N34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-849dc3719275470d,1090000024,1.t.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,34,O34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-5586cc12a6897ec6,1090000024,1.t.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,34,P34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-c7164c7ec6810d91,1090000025,1.t.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,35,M35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-e1f3b7814b428834,1090000025,1.t.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,35,N35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-98858a779fdeb0ee,1090000025,1.t.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,35,O35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4c58f3a3fca15d83,1090000025,1.t.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0.286931807,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,35,P35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-0734f24c5ce810e3,1090000026,1.t.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,36,M36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-d9e1d3039c2c61c9,1090000026,1.t.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,36,N36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-26696ae2c6b05ede,1090000026,1.t.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,36,O36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-cef84a6a4110610d,1090000026,1.t.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0.425378777,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,36,P36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-1e3737a421e7ee6d,1090000027,1.t.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,3.355367384,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,37,M37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-010d5a8336a433cc,1090000027,1.t.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,37,N37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-7be4b40e6f9eedf2,1090000027,1.t.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0.291507974,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,37,O37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-7b138f3b10c031ca,1090000027,1.t.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,11.38901517,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,37,P37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-edd0ee5317cabadb,1090000028,1.t.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,38,M38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-8a874911c82ee180,1090000028,1.t.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,38,N38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-89c5634ce651d537,1090000028,1.t.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,38,O38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-35089816d897f74c,1090000028,1.t.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,38,P38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-e45f64e83dfa676c,1090000029,1.t.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,39,M39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-911a644aa2634676,1090000029,1.t.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,39,N39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-c1aea47e611553d6,1090000029,1.t.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,39,O39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-f559310a979d84e7,1090000029,1.t.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,39,P39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-37d1eba93c25f242,1090000030,1.t.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,40,M40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-85f1d0ebf3538859,1090000030,1.t.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,40,N40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-975c3d8b7801e21e,1090000030,1.t.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,40,O40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-6ec212858b28ec90,1090000030,1.t.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,40,P40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-e57414f15869c318,1090000031,1.t.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,41,M41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-033dbda239867232,1090000031,1.t.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,41,N41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-126d22b9665276de,1090000031,1.t.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,41,O41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-1b035ec16c79b481,1090000031,1.t.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,41,P41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-e37c7b4267ea9bf2,1090000032,1.t.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,42,M42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-3f899db267356a12,1090000032,1.t.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,42,N42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-89a08fcf2470cdc4,1090000032,1.t.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,42,O42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-06e738c321b9f744,1090000032,1.t.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,42,P42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4794d7f0aa6014d8,1090000033,1.t.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,43,M43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-7ef20e504e31485b,1090000033,1.t.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,43,N43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-2e811528b339cb9f,1090000033,1.t.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,43,O43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-90d539e1a1f8e687,1090000033,1.t.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,43,P43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4d583a61fbc9adc0,1090000034,1.t.3.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,44,M44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-960028c50e16d52a,1090000034,1.t.3.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,44,N44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T9R-4d0d1e04bce7cd42,1090000034,1.t.3.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 9,44,O44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
