record_id,comparison_group_id,metric_number,mapped_v4_metric_number,initiative_mapping_status,tracking_id_normalized,group_tracking_ids,wmp_category,wmp_initiative,wmp_activity,expense_type,hftd_tier,unit_canonical,actual_value_canonical,primary_driver_targeted,secondary_drivers_targeted,year_initiated,most_recent_proceeding,memorandum_account,current_compliance_status,associated_rules,other_spend_category,comments,blank_meaning,utility_id,reporting_year,schema_version,source_revision,source_file,source_sheet,source_row,source_value_cell,guideline_url
T11R-7af13e3f6c5d2b2e,T11-172505285c90ce,3110000010,3110000010,v4_native,,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,OPEX,Territory,$ Thousands,4297.88351,Other contact with object,Equipment failure,2020,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0455-Combined Covered Conductor,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,12,U12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-4106a385a8e3bc54,T11-172505285c90ce,3110000011,3110000011,v4_native,,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,OPEX,HFTD,$ Thousands,4297.88351,Other contact with object,Equipment failure,2020,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0455-Combined Covered Conductor,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,13,U13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-8a464b3b729fc63a,T11-8c24c165cf2963,3110000012,3110000012,v4_native,,WMP.473,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Undergrounding of electric lines and/or equipment,CAPEX,Territory,$ Thousands,86113.61457243848,Other contact with object,Equipment failure,2019,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0473-Strategic Undergrounding,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,14,U14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-816783a14c943286,T11-8c24c165cf2963,3110000013,3110000013,v4_native,,WMP.473,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Undergrounding of electric lines and/or equipment,CAPEX,HFTD,$ Thousands,86113.61457243848,Other contact with object,Equipment failure,2019,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0473-Strategic Undergrounding,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,15,U15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-dda1d7d186210cb3,T11-8c24c165cf2963,3110000014,3110000014,v4_native,,WMP.473,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Undergrounding of electric lines and/or equipment,OPEX,Territory,$ Thousands,2637.3652300000003,Other contact with object,Equipment failure,2019,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0473-Strategic Undergrounding,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,16,U16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-433ffacb78d06fd2,T11-8c24c165cf2963,3110000015,3110000015,v4_native,,WMP.473,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Undergrounding of electric lines and/or equipment,OPEX,HFTD,$ Thousands,2637.3652300000003,Other contact with object,Equipment failure,2019,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0473-Strategic Undergrounding,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,17,U17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-7dacee0a28a9cc1d,T11-faface135e2c53,3110000016,3110000016,v4_native,,WMP.458,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Distribution pole replacements and reinforcements,CAPEX,Territory,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.458-Distribution pole replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,18,U18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-39dedf4e475afe06,T11-faface135e2c53,3110000017,3110000017,v4_native,,WMP.458,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Distribution pole replacements and reinforcements,CAPEX,HFTD,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.458-Distribution pole replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,19,U19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-98e157280037f888,T11-faface135e2c53,3110000018,3110000018,v4_native,,WMP.458,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Distribution pole replacements and reinforcements,OPEX,Territory,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.458-Distribution pole replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,20,U20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-41648f07a7fd9621,T11-faface135e2c53,3110000019,3110000019,v4_native,,WMP.458,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Distribution pole replacements and reinforcements,OPEX,HFTD,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.458-Distribution pole replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,21,U21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-16093d57dde6b79e,T11-1038b7650a835b,3110000020,3110000020,v4_native,,WMP.472,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Transmission pole/tower replacements and reinforcements,CAPEX,Territory,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.472-Transmission pole/tower replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,22,U22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-503690d88924d09c,T11-1038b7650a835b,3110000021,3110000021,v4_native,,WMP.472,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Transmission pole/tower replacements and reinforcements,CAPEX,HFTD,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.472-Transmission pole/tower replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,23,U23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-af0fa6f1d4a4c256,T11-1038b7650a835b,3110000022,3110000022,v4_native,,WMP.472,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Transmission pole/tower replacements and reinforcements,OPEX,Territory,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.472-Transmission pole/tower replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,24,U24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-f639189b802a3b26,T11-1038b7650a835b,3110000023,3110000023,v4_native,,WMP.472,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Transmission pole/tower replacements and reinforcements,OPEX,HFTD,$ Thousands,,Equipment failure,Equipment failure,,,,,,,WMP.472-Transmission pole/tower replacements and reinforcements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,25,U25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-4972d4e0ac282914,T11-592d9fbc719dd1,3110000024,3110000024,v4_native,,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,Territory,$ Thousands,6140.0573988880005,Equipment failure,Other contact with object,2009,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0475-Distribution Overhead System Hardening;WMP.0543-Transmission Overhead Hardening;WMP.0545-Transmission Overhead Hardening (Distribution Underbuild);WMP.1016-CNF(Distribution Underground);WMP.1017-CNF(Distribution Overhead),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,26,U26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-1d4ded279b68e700,T11-592d9fbc719dd1,3110000025,3110000025,v4_native,,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,HFTD,$ Thousands,6140,Equipment failure,Other contact with object,2009,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0475-Distribution Overhead System Hardening;WMP.0543-Transmission Overhead Hardening;WMP.0545-Transmission Overhead Hardening (Distribution Underbuild);WMP.1016-CNF(Distribution Underground);WMP.1017-CNF(Distribution Overhead),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,27,U27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-0ad8049c3086388d,T11-592d9fbc719dd1,3110000026,3110000026,v4_native,,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,Territory,$ Thousands,4736.21653,Equipment failure,Other contact with object,2009,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0475-Distribution Overhead System Hardening;WMP.0543-Transmission Overhead Hardening;WMP.0545-Transmission Overhead Hardening (Distribution Underbuild);WMP.1016-CNF(Distribution Underground);WMP.1017-CNF(Distribution Overhead),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,28,U28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-eb902921893bde01,T11-592d9fbc719dd1,3110000027,3110000027,v4_native,,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,HFTD,$ Thousands,4736.21653,Equipment failure,Other contact with object,2009,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0475-Distribution Overhead System Hardening;WMP.0543-Transmission Overhead Hardening;WMP.0545-Transmission Overhead Hardening (Distribution Underbuild);WMP.1016-CNF(Distribution Underground);WMP.1017-CNF(Distribution Overhead),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,29,U29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-ff7979eda4dc1f09,T11-c7e4a98e477598,3110000028,3110000028,v4_native,,,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Emerging grid hardening technology installations and pilots,CAPEX,Territory,$ Thousands,,,,,,,,,,,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,30,U30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-84954fcad5c40fac,T11-c7e4a98e477598,3110000029,3110000029,v4_native,,,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Emerging grid hardening technology installations and pilots,CAPEX,HFTD,$ Thousands,,,,,,,,,,,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,31,U31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-d276f51b9c81abf8,T11-c7e4a98e477598,3110000030,3110000030,v4_native,,,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Emerging grid hardening technology installations and pilots,OPEX,Territory,$ Thousands,,,,,,,,,,,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,32,U32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-27302866fe8d6788,T11-c7e4a98e477598,3110000031,3110000031,v4_native,,,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Emerging grid hardening technology installations and pilots,OPEX,HFTD,$ Thousands,,,,,,,,,,,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,33,U33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-d786e1e0e1777635,T11-c76bdf0f064121,3110000032,3110000032,v4_native,,WMP.462,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Microgrids,CAPEX,Territory,$ Thousands,861.5618724440002,"PSPS - for sectionalization, etc.",,2019,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0462-Microgrids,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,34,U34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-1f222b2117368de1,T11-c76bdf0f064121,3110000033,3110000033,v4_native,,WMP.462,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Microgrids,CAPEX,HFTD,$ Thousands,861.5618724440002,"PSPS - for sectionalization, etc.",,2019,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0462-Microgrids,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,35,U35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-88445fc819ea31e7,T11-c76bdf0f064121,3110000034,3110000034,v4_native,,WMP.462,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Microgrids,OPEX,Territory,$ Thousands,1296.6134,"PSPS - for sectionalization, etc.",,2019,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0462-Microgrids,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,36,U36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-3ebb2160a0dfd230,T11-c76bdf0f064121,3110000035,3110000035,v4_native,,WMP.462,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Microgrids,OPEX,HFTD,$ Thousands,1296.6134,"PSPS - for sectionalization, etc.",,2019,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0462-Microgrids,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,37,U37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-bcd718757f66ed15,T11-24ae7b7643ba60,3110000036,3110000036,v4_native,,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,CAPEX,Territory,$ Thousands,18107.25832528952,"PSPS - for sectionalization, etc.;Wildfire Exposure",,2011;2023,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0463-Advanced Protection;WMP.0549-Distribution Communications Reliability Improvements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,38,U38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-7c7cc44aebb90119,T11-24ae7b7643ba60,3110000037,3110000037,v4_native,,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,CAPEX,HFTD,$ Thousands,18107.25832528952,"PSPS - for sectionalization, etc.;Wildfire Exposure",,2011;2023,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0463-Advanced Protection;WMP.0549-Distribution Communications Reliability Improvements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,39,U39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-de6ba8b2e90b478a,T11-24ae7b7643ba60,3110000038,3110000038,v4_native,,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,OPEX,Territory,$ Thousands,2335.379671714408,"PSPS - for sectionalization, etc.;Wildfire Exposure",,2011;2023,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0463-Advanced Protection;WMP.0549-Distribution Communications Reliability Improvements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,40,U40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-9049a285278c19d0,T11-24ae7b7643ba60,3110000039,3110000039,v4_native,,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,OPEX,HFTD,$ Thousands,2335.36375,"PSPS - for sectionalization, etc.;Wildfire Exposure",,2011;2023,2024 GRC,WMPMA,Exceeds,P.U. Code § 451,,WMP.0463-Advanced Protection;WMP.0549-Distribution Communications Reliability Improvements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,41,U41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-08b4c2b71043942d,T11-ce4e8bff50e93c,3110000040,3110000040,v4_native,,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),CAPEX,Territory,$ Thousands,,,,,,,,,,WMP.1202-Line Removals (HFTD),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,42,U42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-4a2ca0d801d8fc23,T11-ce4e8bff50e93c,3110000041,3110000041,v4_native,,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),CAPEX,HFTD,$ Thousands,,,,,,,,,,WMP.1202-Line Removals (HFTD),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,43,U43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-4f249a907d827554,T11-ce4e8bff50e93c,3110000042,3110000042,v4_native,,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),OPEX,Territory,$ Thousands,,,,,,,,,,WMP.1202-Line Removals (HFTD),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,44,U44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-994ff48a575989b7,T11-ce4e8bff50e93c,3110000043,3110000043,v4_native,,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),OPEX,HFTD,$ Thousands,,,,,,,,,,WMP.1202-Line Removals (HFTD),Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,45,U45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-931c24725d92e8cb,T11-fdb22a97647512,3110000044,3110000044,v4_native,,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,Territory,$ Thousands,8454.056701316,Equipment failure,,2021,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0453-Capacitor maintenance and replacement program (SCADA);WMP.0972-Avian Protection; WMP.1189-Strategic Pole Remediation,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,46,U46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-b76ff2cc537a9b36,T11-fdb22a97647512,3110000045,3110000045,v4_native,,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,HFTD,$ Thousands,5010.491482448234,Equipment failure,,2021,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0453-Capacitor maintenance and replacement program (SCADA);WMP.0972-Avian Protection; WMP.1189-Strategic Pole Remediation,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,47,U47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-ab4d7ac1b22e412e,T11-fdb22a97647512,3110000046,3110000046,v4_native,,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,Territory,$ Thousands,929.7768000000001,Equipment failure,,2021,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0453-Capacitor maintenance and replacement program (SCADA);WMP.0972-Avian Protection; WMP.1189-Strategic Pole Remediation,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,48,U48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-65497983d8ba2745,T11-fdb22a97647512,3110000047,3110000047,v4_native,,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,HFTD,$ Thousands,569.0922096311845,Equipment failure,,2021,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0453-Capacitor maintenance and replacement program (SCADA);WMP.0972-Avian Protection; WMP.1189-Strategic Pole Remediation,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,49,U49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-40f55c89b6d19b0f,T11-98d6856c9a073e,3110000048,3110000048,v4_native,,WMP.461,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to mitigate or reduce PSPS events,CAPEX,Territory,$ Thousands,980.509589448,"PSPS - for sectionalization, etc.",,2019;2020;2020;2026,2024 GRC,WMPMA,Exceeds,G.O. 95;P.U. Code § 451,,WMP.0461-PSPS Sectionalizing Enhancements,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,50,U50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
