record_id,metric_number,legacy_metric_number_mapped,v3_1_to_v3_2_domain_status,v3_2_to_v4_label_status,metric_type,ignition_driver,line_type,hftd_tier,unit_canonical,unit_crosswalk_status,ignition_driver_tracked,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T6R-ce6379b0bb84e844,1060000017,2.b.t.3,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,27,N27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f6451a65a383ef1a,1060000017,2.b.t.3,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,27,O27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-67ab0bbe95c0a22e,1060000017,2.b.t.3,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,27,P27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-92a49128f814999b,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,28,M28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-2bf2e9a0bc036323,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,28,N28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-77a9ce845af1ce92,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,28,O28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f62cb0162f6376c6,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,28,P28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-25d23fe89fa301dc,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,29,M29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9fc75575036f46d5,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,29,N29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-dc584f7be98723f5,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,29,O29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-dc5be46c77bb5839,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,29,P29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ee4a732188a2d117,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,30,M30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-09eb47f6585b20e9,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,30,N30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9f0df0da9031a1f8,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,Yes,1,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,30,O30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-54e3315526488013,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,30,P30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c4a395e6d3393567,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,31,M31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-3cd5843ae79dd514,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,31,N31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-95681c297ecc22d1,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,31,O31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-248f54e5e2d74572,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,31,P31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-b01720f4a729fa66,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,32,M32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-51b955b5580661b5,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,32,N32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-def61ddcead8dd78,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,32,O32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-70924cba9e564ebb,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,32,P32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-a72d1fac2e7f7b04,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,33,M33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-6a82c3ff2fd88cfb,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,33,N33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-b5d67844b53de7c9,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,33,O33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ed2e49a2768cff4f,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,33,P33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ca6bc0f30349f5cc,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,34,M34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d238cb8bce262190,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,34,N34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-6110e4df3779c66e,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,34,O34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9de382a13637f17e,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,34,P34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-96a38fee96d08101,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,35,M35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-58374fb224051fa7,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,35,N35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-4642a58a3682fe3b,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,35,O35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c4e26d971308d7a4,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,35,P35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-1fc7ef4ba5aeebde,1060000026,2.d.d.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,36,M36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ea8b0473076aafde,1060000026,2.d.d.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,36,N36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-13f2e50810f48c65,1060000026,2.d.d.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,36,O36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-955deb666d620abf,1060000026,2.d.d.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,36,P36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-68d628da95a596e9,1060000027,2.d.t.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,37,M37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9df7bf5648850b67,1060000027,2.d.t.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,37,N37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-b76cb06ed0405295,1060000027,2.d.t.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,37,O37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-87c567c810509936,1060000027,2.d.t.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,37,P37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8b25992eb85e74c2,1060000028,2.d.t.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,38,M38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8a3ac3b84bb24dbc,1060000028,2.d.t.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,38,N38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8acb98ddc2a3c771,1060000028,2.d.t.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,38,O38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-88fe8ae31c8d2903,1060000028,2.d.t.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,38,P38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-e36f66a875bbf1fa,1060000029,2.d.t.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,39,M39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-b2218448668ad645,1060000029,2.d.t.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,39,N39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-fa2b5f310c2c80dd,1060000029,2.d.t.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,39,O39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-fb2d773c6a074f06,1060000029,2.d.t.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,39,P39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-1e036dddf9c4d45a,1060000030,2.e.d.0,exact,exact,2. Contact from object,3rd party facility,Distribution,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,40,M40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-5769ef60c1554cb9,1060000030,2.e.d.0,exact,exact,2. Contact from object,3rd party facility,Distribution,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,40,N40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-35332f2fc89e2619,1060000030,2.e.d.0,exact,exact,2. Contact from object,3rd party facility,Distribution,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,40,O40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-2ec6b0f9dcc4931b,1060000030,2.e.d.0,exact,exact,2. Contact from object,3rd party facility,Distribution,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,40,P40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ee1bc4290f3fecd6,1060000031,2.e.d.2,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 2,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,41,M41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8e990ef3a0c5e4ce,1060000031,2.e.d.2,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 2,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,41,N41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c2f58352079f8bff,1060000031,2.e.d.2,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 2,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,41,O41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-00279ec02e2d31ed,1060000031,2.e.d.2,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 2,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,41,P41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ccb2e694f699dd29,1060000032,2.e.d.3,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 3,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,42,M42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-2b90d56aeede525c,1060000032,2.e.d.3,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 3,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,42,N42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f81fb9a637a232b6,1060000032,2.e.d.3,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 3,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,42,O42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-3e8797f1910e51fa,1060000032,2.e.d.3,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 3,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,42,P42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-799b8c68401b2316,1060000033,2.e.t.0,exact,exact,2. Contact from object,3rd party facility,Transmission,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,43,M43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d4a99d9d96cf2a62,1060000033,2.e.t.0,exact,exact,2. Contact from object,3rd party facility,Transmission,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,43,N43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-a895efba1043ae5f,1060000033,2.e.t.0,exact,exact,2. Contact from object,3rd party facility,Transmission,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,43,O43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-e34c96d85fa35983,1060000033,2.e.t.0,exact,exact,2. Contact from object,3rd party facility,Transmission,Non-HFTD,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,43,P43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f4f05627404352af,1060000034,2.e.t.2,exact,exact,2. Contact from object,3rd party facility,Transmission,HFTD Tier 2,# ignitions,exact,No,,,"SDGE includes this metric in #11 ""Other""",SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,44,M44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
